id,weathered,sio,nao,ko,cao,mgo,alo,feo,cuo,pbo,bao,po,sro,sno,so
28,0,66.01147507725831,-0.5092950608021759,-0.2514341239216521,0.2769708281254539,-0.0824378287035496,3.394332327404502,-0.3313205333029814,-0.5493194382934934,15.922393675520697,3.13451853183689,0.2914453430373093,-0.839528829103969,0.0012754871190597,-0.2217501482569965
29,0,61.23147507725832,0.4107049391978241,-0.2114341239216521,1.9169708281254536,0.4075621712964503,13.034332327404504,0.0686794666970186,-0.1393194382934934,11.092393675520697,1.12451853183689,-0.3385546569626907,-0.709528829103969,-0.2287245128809402,-0.2217501482569965
30,0,32.27147507725832,-0.5092950608021759,0.8985658760783478,3.4269708281254543,-0.1024378287035496,3.044332327404501,1.3786794666970188,-0.8793194382934935,38.00239367552069,9.384518531836887,-0.7485546569626907,-0.609528829103969,0.1712754871190597,-0.2217501482569965
30,0,34.86147507725832,-0.5092950608021759,-0.5114341239216521,3.1769708281254543,-0.5724378287035496,2.554332327404502,1.998679466697019,-0.8793194382934935,36.522393675520696,9.44451853183689,0.6614453430373092,-0.479528829103969,0.2112754871190597,-0.2217501482569965
31,0,63.84147507725832,-0.5092950608021759,-0.5114341239216521,0.5369708281254539,-0.1924378287035496,1.8043323274045016,3.8486794666970185,-0.4393194382934934,15.332393675520697,2.51451853183689,0.8714453430373094,-0.6595288291039689,-0.2287245128809402,-0.2217501482569965
32,0,67.6414750772583,-0.5092950608021759,-0.3014341239216521,-0.6030291718745462,-1.0824378287035497,1.0543323274045018,0.2586794666970186,-0.7693194382934935,18.5423936755207,3.97451853183689,-0.5785546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
33,0,73.44147507725832,-0.5092950608021759,-0.3614341239216521,-0.4230291718745461,-0.0824378287035496,1.044332327404502,-0.7413205333029814,-0.4093194382934935,14.942393675520696,2.64451853183689,-0.6185546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
34,0,33.71147507725832,-0.5092950608021759,-0.2614341239216521,-0.2830291718745461,-1.0824378287035497,0.314332327404502,-0.2713205333029814,0.6306805617065065,45.33239367552069,9.09451853183689,-0.4085546569626907,-0.739528829103969,-0.2287245128809402,-0.2217501482569965
35,0,63.84147507725832,-0.5092950608021759,-0.5114341239216521,-0.6830291718745461,-1.0824378287035497,0.1343323274045018,-0.5713205333029814,-0.7193194382934934,20.8323936755207,4.77451853183689,-0.3285546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
36,0,37.50147507725832,1.7107049391978242,-0.3714341239216521,-0.6930291718745462,-1.0824378287035497,0.294332327404502,-0.4213205333029814,-0.1993194382934934,40.39239367552069,9.92451853183689,-0.6785546569626908,-0.739528829103969,-0.2287245128809402,-0.2217501482569965
37,0,58.05147507725832,-0.5092950608021759,-0.2814341239216521,-0.1730291718745461,-1.0824378287035497,1.414332327404502,-0.7413205333029814,2.130680561706506,16.022393675520696,9.43451853183689,0.7114453430373092,-0.6495288291039689,-0.2287245128809402,3.438249851743004
38,0,30.86147507725832,0.870704939197824,-0.5114341239216521,-0.3830291718745461,-1.0824378287035497,1.2643323274045015,-0.4513205333029814,-0.1493194382934934,48.0923936755207,8.884518531836889,-0.2685546569626907,-0.549528829103969,-0.2287245128809402,-0.2217501482569965
39,0,24.18147507725832,-0.5092950608021759,-0.5114341239216521,0.0469708281254539,-1.0824378287035497,-0.8056676725954981,-0.7413205333029814,0.0006805617065065,59.812393675520696,6.31451853183689,0.4114453430373092,-0.349528829103969,-0.2287245128809402,-0.2217501482569965
40,0,14.64147507725832,-0.5092950608021759,-0.5114341239216521,0.806970828125454,-1.0824378287035497,-0.8556676725954981,-0.5513205333029814,-0.8793194382934935,68.99239367552069,5.78451853183689,1.0214453430373092,-0.2795288291039689,-0.2287245128809402,-0.2217501482569965
41,0,16.39147507725832,-0.5092950608021759,-0.0714341239216521,3.896970828125454,1.6475621712964503,2.024332327404502,1.0486794666970187,-0.6893194382934935,42.90239367552069,8.85451853183689,6.711445343037309,-0.489528829103969,-0.2287245128809402,-0.2217501482569965
42,0,49.19147507725832,5.230704939197825,-0.3614341239216521,-0.2730291718745461,0.0075621712964504,2.2243323274045017,-0.7413205333029814,1.7906805617065065,20.662393675520697,9.56451853183689,-0.6685546569626908,-0.609528829103969,-0.2287245128809402,-0.2217501482569965
42,0,49.26147507725832,5.170704939197824,-0.1614341239216521,-1.0630291718745462,0.0775621712964502,4.354332327404502,-0.7413205333029814,1.8406805617065067,18.9023936755207,9.97451853183689,-0.7485546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
43,0,10.341475077258318,-0.5092950608021759,-0.5114341239216521,4.176970828125454,-0.1924378287035496,0.944332327404502,0.0186794666970185,4.470680561706506,58.632393675520696,6.38451853183689,-0.7485546569626907,-0.3195288291039689,-0.2287245128809402,-0.2217501482569965
43,0,19.63147507725832,-0.5092950608021759,-0.5114341239216521,5.336970828125454,-0.1324378287035497,2.104332327404502,0.6486794666970185,0.6306805617065065,43.53239367552069,2.3545185318368897,12.08144534303731,-0.489528829103969,-0.2287245128809402,-0.2217501482569965
44,0,58.67147507725832,2.550704939197824,-0.3114341239216521,1.076970828125454,-1.0824378287035497,11.3843323274045,0.0286794666970185,-0.4493194382934934,12.392393675520696,4.31451853183689,-0.7485546569626907,-0.699528829103969,-0.2287245128809402,-0.2217501482569965
45,0,59.21147507725832,2.150704939197824,-0.4014341239216521,-0.2230291718745461,-0.3424378287035496,3.694332327404502,-0.7413205333029814,-0.3493194382934934,14.772393675520696,10.05451853183689,-0.7485546569626907,-0.729528829103969,-0.2287245128809402,-0.2217501482569965
46,0,53.14147507725832,-0.5092950608021759,-0.2614341239216521,-1.0630291718745462,0.5875621712964503,3.484332327404502,-0.7413205333029814,-0.1093194382934934,24.032393675520694,9.15451853183689,-0.5485546569626907,-0.529528829103969,-0.2287245128809402,-0.2217501482569965
47,0,49.47147507725832,4.150704939197825,-0.2214341239216521,-0.1930291718745461,-0.4724378287035496,1.754332327404502,-0.7413205333029814,-0.2293194382934934,24.182393675520697,8.32451853183689,-0.6485546569626908,-0.109528829103969,-0.2287245128809402,-0.2217501482569965
48,0,51.26147507725832,0.2907049391978241,-0.1914341239216521,1.7569708281254537,0.4575621712964504,12.3443323274045,0.2886794666970186,-0.8793194382934935,14.492393675520695,6.40451853183689,0.3514453430373093,-0.709528829103969,1.0812754871190595,-0.2217501482569965
49,0,26.72147507725832,-0.5092950608021759,-0.5114341239216521,3.516970828125454,0.3875621712964503,4.074332327404502,1.998679466697019,-0.1793194382934935,32.962393675520694,5.19451853183689,10.351445343037309,-0.4995288291039689,-0.2287245128809402,-0.2217501482569965
49,0,52.54147507725832,-0.5092950608021759,-0.2114341239216521,1.016970828125454,0.1175621712964503,5.194332327404502,0.5286794666970186,-0.4293194382934934,21.802393675520698,3.2845185318368904,3.571445343037309,-0.6595288291039689,-0.2287245128809402,-0.2217501482569965
50,0,15.911475077258318,-0.5092950608021759,-0.5114341239216521,2.1269708281254536,-0.6124378287035497,0.564332327404502,-0.4113205333029814,0.2506805617065064,42.78239367552069,13.29451853183689,5.591445343037309,-0.2995288291039689,-0.2287245128809402,-0.2217501482569965
50,0,42.95147507725832,-0.5092950608021759,-0.5114341239216521,2.056970828125454,-0.5424378287035496,2.854332327404502,-0.7413205333029814,-0.1793194382934935,29.392393675520697,5.31451853183689,5.591445343037309,-0.729528829103969,-0.2287245128809402,-0.2217501482569965
51,0,22.54147507725832,-0.5092950608021759,-0.5114341239216521,2.516970828125454,0.1075621712964502,3.944332327404502,0.4486794666970185,0.4906805617065066,39.022393675520696,8.03451853183689,7.351445343037309,-0.569528829103969,0.2412754871190597,-0.2217501482569965
51,0,19.28147507725832,-0.5092950608021759,-0.5114341239216521,4.066970828125454,0.3675621712964503,1.2043323274045017,-0.3213205333029814,-0.1293194382934934,50.1223936755207,-0.9054814681631098,8.00144534303731,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
52,0,23.67147507725832,0.7107049391978241,-0.5114341239216521,1.206970828125454,-0.5324378287035496,-0.1456676725954981,-0.5113205333029814,-0.1793194382934935,46.202393675520696,7.73451853183689,4.961445343037309,-0.519528829103969,-0.2287245128809402,-0.2217501482569965
53,0,61.59147507725832,2.530704939197824,-0.4014341239216521,-0.2830291718745461,0.0575621712964502,4.7543323274045015,-0.7413205333029814,-0.3393194382934934,12.442393675520696,8.08451853183689,-0.7485546569626907,-0.689528829103969,-0.2287245128809402,-0.2217501482569965
54,0,20.21147507725832,-0.5092950608021759,-0.1914341239216521,2.1269708281254536,0.1975621712964503,2.8443323274045023,-0.7413205333029814,-0.0493194382934935,54.242393675520695,6.13451853183689,3.4914453430373094,-0.0795288291039689,-0.2287245128809402,-0.2217501482569965
54,1,15.041475077258315,-0.5092950608021759,-0.5114341239216521,-1.0630291718745462,0.0275621712964504,2.344332327404502,-0.7413205333029814,0.4606805617065066,57.242393675520695,-0.9054814681631098,13.38144534303731,0.1604711708960311,-0.2287245128809402,-0.2217501482569965
55,0,46.94147507725832,2.200704939197824,-0.5114341239216521,0.0669708281254537,-1.0824378287035497,0.1443323274045018,-0.7413205333029814,-0.0193194382934934,31.7023936755207,7.04451853183689,-0.3985546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
56,0,27.08147507725832,-0.5092950608021759,-0.5114341239216521,0.1469708281254538,-1.0824378287035497,0.544332327404502,-0.7413205333029814,-0.0893194382934934,40.03239367552069,14.54451853183689,1.7914453430373092,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
57,0,23.35147507725832,-0.5092950608021759,-0.5114341239216521,0.2469708281254539,-1.0824378287035497,0.8743323274045021,-0.7413205333029814,0.2806805617065064,43.882393675520696,16.39451853183689,-0.7485546569626907,-0.959528829103969,-0.2287245128809402,-0.2217501482569965
58,0,28.32147507725832,-0.5092950608021759,-0.171434123921652,2.4269708281254543,-0.2924378287035496,2.214332327404502,0.1186794666970185,2.250680561706506,38.132393675520696,6.75451853183689,8.24144534303731,-0.719528829103969,-0.2287245128809402,-0.2217501482569965
